,index,movie,name,gender,character,mentions,count,total centrality,average centrality
3629,3629,kochadaiiyaan,sena,male,"father, father, father, twin",4,42,403.8333333,9.615079365
3630,3630,kochadaiiyaan,rishikodagan,male,"son, son, son, son, jealous",27,221,1263.166667,5.715686275
3631,3631,kochadaiiyaan,boy,male,young,2,56,126.66666670000001,2.261904762
3632,3632,kochadaiiyaan,sengodagan,male,"son, son",6,45,35.0,0.7777777779999999
3633,3633,kochadaiiyaan,man,male,masked,1,12,38.0,3.166666667
3634,3634,kochadaiiyaan,raja,male,"son, son",11,127,63.0,0.49606299200000004
3635,3635,kochadaiiyaan,rana,male,"son, son, son",52,511,2492.166667,4.877038487
3636,3636,city_lights,deepak,male,senior,19,183,2244.833333,12.26684882
3637,3637,fugly,father,male,influential,4,31,52.0,1.677419355
3638,3638,fugly,chautala,male,father,14,104,44.0,0.423076923
3639,3639,machhli_jal_ki_rani_hai,manohar,male,hot,7,64,140.0,2.1875
3640,3640,machhli_jal_ki_rani_hai,pratap,male,hot,11,98,671.0,6.846938776
3641,3641,bobby_jasoos,khan,male,"son, son, son, rich",21,219,878.5166667000001,4.011491629
3642,3642,bobby_jasoos,son,male,"lost,  long",1,9,39.5,4.3888888889999995
3643,3643,bobby_jasoos,lala,male,local,8,63,830.6666667000001,13.18518519
3644,3644,pizza,kunal,male,child,39,530,753.0,1.420754717
3645,3645,entertainment,karan,male,black,10,153,864.0,5.647058824
3646,3646,entertainment,akhil,male,"father, son",78,664,5128.666667,7.723895582000001
3647,3647,entertainment,father,male,real,12,188,3710.8,19.73829787
3648,3648,entertainment,johri,male,father,10,103,412.0,4.0
3649,3649,raja_natwarlal,yogi,male,seasoned,3,46,76.33333333,1.65942029
3650,3650,mary_kom,singh,male,asian,5,54,426.2666666999999,7.89382716
3651,3651,finding_fanny,savio,male,"husband, husband",20,299,745.3333332999999,2.492753623
3652,3652,finding_fanny,man,male,"russian,  deranged",1,23,240.0,10.43478261
3653,3653,daawat-e-ishq,tariq,male,"father, father",3,26,803.0,30.88461538
3654,3654,meinu_ek_ladki_chaahiye,shishupal,male,assistant,1,23,148.0,6.434782609
3655,3655,table_no._21,mr,male,"son, son, son",6,40,7.0,0.175
3656,3656,dehraadun_diary,aakash,male,"father, father, father",6,77,249.5,3.24025974
3657,3657,matru_ki_bijlee_ka_mandola,harry,male,"son, son, drunk",20,240,7445.1,31.02125
3658,3658,matru_ki_bijlee_ka_mandola,baadal,male,"son, son",9,144,523.8666667,3.637962963
3659,3659,matru_ki_bijlee_ka_mandola,man,male,religious,1,4,24.0,6.0
3660,3660,matru_ki_bijlee_ka_mandola,politician,male,corrupt,2,24,83.0,3.458333333
3661,3661,akaash_vani,akaash,male,"husband, husband, husband",19,251,691.6666667000001,2.75564409
3662,3662,akaash_vani,man,male,"arrogant,  young,  controlling",4,51,402.0,7.882352941000001
3663,3663,akaash_vani,ravi,male,"husband, husband",11,156,431.16666669999995,2.763888889
3664,3664,main_krishna_hoon,krishna,male,"young,  orphan",10,82,346.9833333,4.231504065
3665,3665,david,father,male,wealthy,5,65,575.5,8.853846154
3666,3666,david,ghani,male,"father, father, father, father",9,116,723.3333332999999,6.235632184
3667,3667,david,david,male,"son, son, father, father, son, son, father, father, angry",37,394,2027.5,5.145939086
3668,3668,vishwaroop,man,male,"old,  innocent",2,8,26.0,3.25
3669,3669,vishwaroop,salim,male,uncle,5,47,70.5,1.5
3670,3670,vishwaroop,dawkins,male,british,2,25,159.0,6.36
3671,3671,kai_po_che!,ishaan,male,late,14,182,321.6666667,1.7673992669999998
3672,3672,kai_po_che!,omi,male,"uncle, uncle, father, father, uncle, uncle, father, father, enraged",18,203,499.36666669999994,2.4599343190000003
3673,3673,kai_po_che!,govind,male,"son, son",17,202,342.3333333,1.6947194719999998
3674,3674,kai_po_che!,boy,male,local,1,17,132.0,7.764705882
3675,3675,kai_po_che!,bittu,male,"father, father",11,83,136.0,1.6385542169999998
3676,3676,kai_po_che!,ali,male,"father, father",22,143,370.0,2.5874125869999998
3677,3677,mere_dad_ki_maruti,sameer,male,"father, father, father",28,240,981.5,4.089583333
3678,3678,mere_dad_ki_maruti,father,male,"father, son, father, father, son, father, father, son, father",7,74,210.0,2.837837838
3679,3679,jolly_llb,jolly,male,desperate,27,373,716.5,1.9209115280000002
3680,3680,jolly_llb,rajpal,male,"prominent,  criminal",9,154,404.03333330000004,2.623593074
3681,3681,jolly_llb,dewan,male,"drunk,  guilty",11,130,1275.266667,9.80974359
3682,3682,chashme_baddoor,man,male,similar,1,3,6.0,2.0
3683,3683,commando-a_one_man_army,singh,male,"brother, brother",5,85,2110.333333,24.82745098
3684,3684,ek_thi_daayan,father,male,single,8,110,382.0666667,3.4733333330000002
3685,3685,ek_thi_daayan,bobo,male,"father, father, aggressive,  paranoid",56,625,1458.8,2.3340799999999997
3686,3686,ek_thi_daayan,zubin,male,conscious,15,159,807.3333332999999,5.077568134
3687,3687,ek_thi_daayan,palit,male,odd,8,95,327.5,3.447368421
3688,3688,shootout_at_wadala,manya,male,"brother, brother, brother, brother, brother, brother",25,207,660.0,3.1884057969999997
3689,3689,shootout_at_wadala,dilawar,male,"brother, brother",3,17,3.0,0.176470588
3690,3690,shootout_at_wadala,brother,male,second,4,51,312.0,6.117647058999999
3691,3691,aurangzeb,yashvardhan,male,brother,23,165,839.1666667000002,5.0858585860000005
3692,3692,aurangzeb,vishal,male,"father, brother, father, father, son, twin",35,321,728.6666667000001,2.269989616
3693,3693,aurangzeb,brother,male,twin,4,30,23.0,0.7666666670000001
3694,3694,aurangzeb,ajay,male,husband,25,203,783.5,3.859605911
3695,3695,yamla_pagla_deewana_2,dharam,male,"son, son, son, son",14,141,319.0,2.262411348
3696,3696,yamla_pagla_deewana_2,q,male,twin,7,58,47.5,0.818965517
3697,3697,fukrey,man,male,homeless,1,15,190.0,12.66666667
3698,3698,raanjhanaa,man,male,innocent,2,22,57.0,2.590909091
3699,3699,ghanchakkar,sanjay,male,bereft,60,418,3255.1166670000002,7.787360447
3700,3700,lootera,varun,male,"father, uncle, father, uncle, father, uncle",25,290,6532.0,22.52413793
3701,3701,sixteen,kapoor,male,handsome,1,31,497.66666669999995,16.05376344
3702,3702,sixteen,ashwin,male,"father, son",32,223,522.0,2.340807175
3703,3703,sixteen,father,male,strict,4,38,186.0,4.8947368419999995
3704,3704,sixteen,man,male,old,2,20,112.0,5.6
3705,3705,ramaiya_vastavaiya,boy,male,rich,1,15,91.0,6.066666667000001
3706,3706,ramaiya_vastavaiya,zamindar,male,son,9,97,453.16666669999995,4.671821306
3707,3707,ramaiya_vastavaiya,ram,male,"brother, father, son, son",27,258,898.2354978,3.481532937
3708,3708,bajatey_raho,baweja,male,"husband, husband",5,40,26.5,0.6625
3709,3709,rabba_main_kya_karoon,shrawan,male,"brother, brother, brother",9,77,437.0,5.675324675
3710,3710,calapor,son,male,delinquent,1,11,379.6833333,34.51666667
3711,3711,love_in_bombay,father,male,scheming,1,19,893.4,47.02105263
3712,3712,once_upon_ay_time_in_mumbai_dobaara!,jimmy,male,loyal,13,101,425.33333330000005,4.2112211219999995
3713,3713,madras_cafe,man,male,bearded,7,84,661.8333332999999,7.878968254
3714,3714,john_day,khan,male,powerful,11,90,88.0,0.977777778
3715,3715,phata_poster_nikla_hero,savitri,male,"son, son",5,48,153.0,3.1875
3716,3716,phata_poster_nikla_hero,gundappa,male,foolish,4,29,101.83333329999999,3.511494253
3717,3717,phata_poster_nikla_hero,inspector,male,brave,5,56,336.5,6.008928571
3718,3718,phata_poster_nikla_hero,man,male,real,1,13,145.5,11.19230769
3719,3719,maazii,tarun,male,couple,9,73,160.66666669999998,2.200913242
3720,3720,housefull_2,babani,male,"son, son, son",8,71,127.0,1.7887323940000002
3721,3721,housefull_2,max,male,"fiance, father, son, father, fiance, father, son, father",20,218,580.4666667,2.662691131
3722,3722,housefull_2,aakhri,male,"child, child",4,51,109.0,2.137254902
3723,3723,housefull_2,jai,male,"father, father",10,105,670.3333332999999,6.384126984
3724,3724,vicky_donor,vicky,male,"son, father, son, father",54,496,2943.666667,5.934811828
3725,3725,tezz,aakash,male,"son, son, son, son",40,322,882.0,2.739130435
3726,3726,tezz,khanna,male,"husband, husband",5,150,498.5,3.3233333330000003
3727,3727,jannat_2,sonu,male,"father, father",26,244,688.5666667,2.821994536
3728,3728,fatso!,vijay,male,angel,3,70,0.0,0.0
3729,3729,dangerous_ishq,rohan,male,"son, brother, son, brother",11,87,173.302381,1.99198139
3730,3730,dangerous_ishq,sah,male,new,5,52,155.0,2.980769231
3731,3731,dangerous_ishq,man,male,young,1,5,18.0,3.6
3732,3732,ishaqzaade,son,male,useless,2,27,252.66666669999998,9.358024691
3733,3733,ishaqzaade,parma,male,"grandson, father, grandson, father",30,419,3159.833333,7.541368337000001
3734,3734,yeh_khula_aasmaan,boy,male,"young,  intelligent",1,16,126.0,7.875
3735,3735,yeh_khula_aasmaan,avinash,male,"grandfather, grandfather, grandfather",8,62,252.33333330000002,4.069892473
3736,3736,rowdy_rathore,rathore,male,"brother, brother, brother",26,255,390.0,1.529411765
3737,3737,rowdy_rathore,baapji,male,"son, child, son, child",6,73,209.0,2.8630136989999997
3738,3738,rowdy_rathore,vishal,male,"father, father, father, father",9,64,219.0,3.421875
3739,3739,teri_meri_kahaani,javed,male,"father, father, father, father, father, father",20,181,1403.333333,7.753222836
3740,3740,teri_meri_kahaani,govind,male,aspiring,7,75,255.0,3.4
3741,3741,teri_meri_kahaani,raj,male,british,1,4,6.5,1.625
3742,3742,bol_bachchan,man,male,"powerful,  effeminate",2,24,145.5,6.0625
3743,3743,bol_bachchan,ravi,male,"son, son",4,69,305.5,4.427536232
3744,3744,cocktail,man,male,flirtatious,2,27,703.5,26.05555556
3745,3745,gangs_of_wasseypur__part_2,faizal,male,"father, son, father, son, father, son",73,578,2005.5,3.469723183
3746,3746,gangs_of_wasseypur__part_2,son,male,young,3,18,56.0,3.111111111
3747,3747,gangs_of_wasseypur__part_2,definite,male,"brother, brother, faizal",30,258,563.0,2.1821705430000002
3748,3748,shirin_farhad_ki_toh_nikal_padi,father,male,late,1,9,68.0,7.555555556
3749,3749,joker,man,male,fictitious,2,35,1103.383333,31.5252381
3750,3750,chal_pichchur_banate_hain,man,male,young,1,22,148.0,6.727272727000001
3751,3751,chal_pichchur_banate_hain,boy,male,ordinary,1,11,30.0,2.727272727
3752,3752,heroine,actor,male,lead,2,28,68.33333333,2.44047619
3753,3753,kamaal_dhamaal_malamaal,son,male,lost,3,26,207.5,7.980769231
3754,3754,kamaal_dhamaal_malamaal,johnny,male,"son, father, brother, father, son, father, brother, father, son, father, brother, father",44,381,2921.166667,7.6671041120000005
3755,3755,kamaal_dhamaal_malamaal,sam,male,"brother, brother, brother, brother, brother, brother, brother, brother, brother",33,283,450.0,1.590106007
3756,3756,kamaal_dhamaal_malamaal,man,male,"silent,  strong",9,79,318.0,4.0253164560000005
3757,3757,kamaal_dhamaal_malamaal,nana,male,"son, son",12,109,319.0,2.926605505
3758,3758,english_vinglish,son,male,young,2,34,230.85,6.789705882000001
3759,3759,english_vinglish,laurent,male,french,6,49,50.5,1.030612245
3760,3760,english_vinglish,man,male,young,1,6,27.2,4.533333333
3761,3761,english_vinglish,manu,male,"husband, husband",1,39,227.0,5.820512821
3762,3762,chittagong_(film),boy,male,diffident,1,3,6.0,2.0
3763,3763,chittagong_(film),johnson,male,strict,9,92,296.0,3.217391304
3764,3764,chittagong_(film),wilkinson,male,tutor,18,194,1220.5380949999999,6.291433481
3765,3765,student_of_the_year,abhi,male,"father, father, father",5,51,0.0,0.0
3766,3766,student_of_the_year,dean,male,lively,5,49,54.0,1.102040816
3767,3767,student_of_the_year,rohan,male,"brother, brother",27,214,198.5,0.9275700929999999
3768,3768,student_of_the_year,brother,male,elder,1,21,133.5,6.357142857
3769,3769,student_of_the_year,abhimanyu,male,"father, father",5,193,317.6666667,1.6459412780000002
3770,3770,student_of_the_year,man,male,"father, father",21,3,5.5,1.8333333330000001
3771,3771,delhi_safari,sultan,male,"father, father, father",7,63,164.93333330000002,2.617989418
3772,3772,luv_shuv_tey_chicken_khurana,omi,male,"cousin, grandfather, cousin, grandfather",11,140,186.0,1.3285714290000001
3773,3773,luv_shuv_tey_chicken_khurana,titu,male,"uncle, uncle",2,15,100.0,6.666666667
3774,3774,jab_tak_hai_jaan,samar,male,"father, father, young",70,443,3418.166667,7.715951842999999
3775,3775,jab_tak_hai_jaan,man,male,bitter,2,32,106.0,3.3125
3776,3776,son_of_sardaar,jaswinder,male,"father, father",6,34,0.0,0.0
3777,3777,son_of_sardaar,man,male,unemployed,1,23,238.0,10.34782609
3778,3778,son_of_sardaar,billu,male,"brother, brother",8,72,71.0,0.9861111109999999
3779,3779,talaash,surjan,male,"son, superior",26,292,933.6666667000002,3.197488584
3780,3780,talaash,kulkarni,male,assistant,1,12,73.0,6.083333333
3781,3781,talaash,sanjay,male,dead,22,145,912.5,6.293103447999999
3782,3782,khiladi_786,bahattar,male,"father, father",15,208,417.3333333,2.006410256
3783,3783,khiladi_786,sattar,male,"brother, brother",3,23,417.8,18.16521739
3784,3784,khiladi_786,champak,male,"son, son, son",4,20,0.0,0.0
3785,3785,khiladi_786,man,male,perfect,1,10,58.0,5.8
3786,3786,khiladi_786,mansukh,male,depressed,1,152,97.76666667,0.643201754
3787,3787,dabangg_2,bachcha,male,"brother, brother, brother, brother, brother, brother",10,108,557.5,5.162037037
3788,3788,dabangg_2,chulbul,male,"child, child",26,196,408.6666667,2.085034014
3789,3789,thank_you,king,male,real,12,146,492.16666669999995,3.3710045660000003
3790,3790,thank_you,vikram,male,lover,32,393,1197.5,3.0470737910000003
3791,3791,thank_you,kishan,male,"husband, frustrated",45,566,1877.9166670000002,3.317873969
3792,3792,thank_you,raj,male,"husband, tail",32,457,2134.833333,4.671407732
3793,3793,teen_thay_bhai,brother,male,middle,1,20,120.0,6.0
3794,3794,dum_maaro_dum,biscuit,male,gravesite,14,133,1030.0,7.744360902
3795,3795,naughty_@_40,sanjeev,male,"father, father, father",12,114,1663.666667,14.59356725
3796,3796,luv_ka_the_end,nanda,male,"charming,  rich",3,29,154.66666669999998,5.333333333
3797,3797,luv_ka_the_end,luv,male,"father, father",16,234,1380.166667,5.898148148
3798,3798,ragini_mms,boy,male,local,1,12,40.5,3.375
3799,3799,shagird,singh,male,senior,6,75,331.5,4.42
3800,3800,stanley_ka_dabba,khadoos,male,"child, child",12,131,404.6666667,3.089058524
3801,3801,stanley_ka_dabba,akram,male,"uncle, uncle, uncle",2,31,0.0,0.0
3802,3802,ready,brother,female,late,2,13,39.33333333,3.025641026
3803,3803,ready,father,female,late,1,4,10.0,2.5
3804,3804,ready,prem,male,"uncle, uncle",26,258,319.8333333,1.2396640829999999
3805,3805,ready,the,female,late,1,206,0.0,0.0
3806,3806,shaitan,mathur,male,upright,5,63,534.8333333,8.489417989
3807,3807,double_dhamaal,kabir,male,old,13,150,781.5,5.21
3808,3808,bbuddah..._hoga_terra_baap,kabir,female,old,9,72,84.0,1.166666667
3809,3809,bbuddah..._hoga_terra_baap,karan,female,old,12,104,216.33333330000002,2.080128205
3810,3810,bbuddah..._hoga_terra_baap,a,female,old,3,105,0.0,0.0
3811,3811,bbuddah..._hoga_terra_baap,vijju,male,"son, son",29,242,1348.5,5.57231405
3812,3812,bbuddah..._hoga_terra_baap,yera,male,associate,3,51,188.0,3.68627451
3813,3813,delhi_belly,rajeev,male,furious,4,33,217.83333330000002,6.601010101
3814,3814,delhi_belly,somayajulu,male,furious,20,155,1319.283333,8.511505376
3815,3815,zindagi_na_milegi_dobara,father,male,biological,1,7,0.0,0.0
3816,3816,zindagi_na_milegi_dobara,man,male,new,1,11,48.0,4.3636363639999995
3817,3817,zindagi_na_milegi_dobara,imran,male,"father, father, father",21,230,505.5,2.1978260869999997
3818,3818,singham,narvekar,male,local,3,43,165.0,3.8372093019999998
3819,3819,singham,singham,male,"father, husband, senior,  unaware",23,334,1081.833333,3.239021956
3820,3820,gandhi_to_hitler,hitler,male,"lover, lover",6,39,2333.433333,59.83162393
3821,3821,bubble_gum,boy,male,simple,1,33,370.7,11.23333333
3822,3822,chala_mussaddi..._office_office,son,male,"young,  drifter,  unemployed",1,26,276.6666667,10.64102564
3823,3823,chala_mussaddi..._office_office,lal,male,bemused,3,98,1472.208333,15.02253401
3824,3824,bodyguard,sartaj,male,"son, son",11,70,193.0,2.757142857
3825,3825,bodyguard,lovely,male,"son, son, son",28,345,1139.666667,3.3033816430000003
3826,3826,mere_brother_ki_dulhan,luv,male,"brother, brother",14,82,364.0,4.43902439
3827,3827,speedy_singhs,rajveer,male,"uncle, father, father, father, uncle, father, father, father",35,270,3233.5,11.97592593
3828,3828,speedy_singhs,raj,male,"uncle, father, father, father, uncle, father, father, father",35,120,90.0,0.75
3829,3829,rascals,man,male,blind,1,14,176.0,12.57142857
3830,3830,my_friend_pinto,son,male,good,1,7,20.5,2.928571429
3831,3831,my_friend_pinto,sameer,male,emotional,12,135,3855.966667,28.56271605
3832,3832,my_friend_pinto,don,male,local,13,161,944.6666667000002,5.8674948239999996
3833,3833,aazaan,aazaan,male,"brother, brother, brother, brother",12,198,298.5,1.5075757580000002
3834,3834,loot,batliwala,male,brother,3,33,17.5,0.53030303
3835,3835,miley_naa_miley_hum,chirag,male,father,5,74,509.33333330000005,6.882882883
3836,3836,rockstar,jj,male,conservative,20,310,574.6666667000001,1.853763441
3837,3837,rockstar,boy,male,simple,1,6,22.0,3.666666667
3838,3838,desi_boyz,nick,male,"nephew, nephew, nephew",19,227,98.66666667,0.434654919
3839,3839,desi_boyz,jerry,male,"nephew, child, nephew, nephew, child, nephew",45,338,230.0,0.680473373
3840,3840,the_dirty_picture,film,male,"new,  pornographic,  upcoming",10,133,584.0,4.390977444
3841,3841,the_dirty_picture,suryakanth,male,veteran,9,101,508.83333330000005,5.037953795
3842,3842,ladies_vs_ricky_bahl,man,male,honest,1,5,7.0,1.4
3843,3843,jo_hum_chahein,rohan,male,"father, father",44,434,2944.3666670000002,6.784254992
3844,3844,don_2:_the_chase_continues,vardhan,male,"old,  rival",2,16,10.0,0.625
3845,3845,pankh,man,male,young,1,11,109.0,9.909090909
3846,3846,sadiyaan,father,male,real,2,33,155.16190480000003,4.701875902
3847,3847,sadiyaan,the,male,real,2,116,0.0,0.0
3848,3848,paathshaala,udyavar,male,"new,  english",2,31,44.0,1.4193548390000001
3849,3849,phoonk_2,rajiv,male,wounded,30,257,721.0,2.8054474710000004
3850,3850,apartment,tanha,male,elderly,5,47,117.0,2.489361702
3851,3851,housefull,bob,male,"child, brother",15,113,831.0,7.353982301
3852,3852,housefull,aarush,male,brother,34,357,1149.0,3.218487395
3853,3853,housefull,krishna,male,suspicious,12,134,153.5,1.145522388
3854,3854,badmaash_company,karan,male,"father, uncle, father, uncle, father, uncle",49,436,1141.666667,2.618501529
3855,3855,badmaash_company,man,male,common,1,11,69.08333333,6.28030303
3856,3856,bumm_bumm_bole,pinu,male,"father, father",29,282,3676.816667,13.03835697
3857,3857,bumm_bumm_bole,khogiram,male,desperate,2,36,177.0,4.916666667
3858,3858,kushti,avtar,male,"father, father",5,75,0.0,0.0
3859,3859,kites,tony,male,"jealous,  homicidal,  vicious",11,100,534.7,5.347
3860,3860,kites,bob,male,powerful,2,23,286.0,12.43478261
3861,3861,kites,brother,male,future,1,31,712.4333333,22.98172043
3862,3862,raajneeti,sanyal,male,leftist,1,5,14.0,2.8
3863,3863,raajneeti,samar,male,"brother, brother",29,278,446.33333330000005,1.605515588
3864,3864,raajneeti,chandra,male,"son, father, son, son, son, father, son, son",13,104,1333.833333,12.82532051
3865,3865,raajneeti,sooraj,male,"father, brother, child, father, brother, child",15,194,649.0,3.345360825
3866,3866,raajneeti,pratap,male,"son, son",6,56,311.0,5.553571429
3867,3867,raajneeti,prithvi,male,"father, father",10,169,73.5,0.43491124299999995
3868,3868,raajneeti,veerendra,male,"brother, brother, brother, brother",14,111,311.0,2.801801802
